,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
5191,FDC41,15.6,Low Fat,0.11116076026905528,Frozen Foods,75.667,OUT017,2007,Medium,Tier 2,Supermarket Type1,10.918513552943736
5192,NCO14,9.6,Low Fat,0.04842606455987979,Household,44.2086,OUT010,1998,Medium,Tier 3,Grocery Store,3.546550905135528
5193,FDE05,10.895,Regular,0.031786305919905444,Frozen Foods,144.0102,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.53866541923894
5194,FDW52,14.0,Regular,0.03666054930569161,Frozen Foods,163.1526,OUT027,1985,Medium,Tier 3,Supermarket Type3,15.803404703438915
5195,FDL36,15.1,Low Fat,0.07297820070222465,Baking Goods,88.183,OUT027,1985,Medium,Tier 3,Supermarket Type3,11.28753683722153
5196,FDS04,10.195,Regular,0.13683174571289913,Frozen Foods,139.0838,OUT035,2004,Small,Tier 2,Supermarket Type1,15.400442445263257
5197,NCC18,19.1,Low Fat,0.16343229265462494,Household,172.4422,OUT049,1999,Medium,Tier 1,Supermarket Type1,15.356336372595575
5198,FDN01,8.895,Low Fat,0.07017295784439966,Breakfast,175.937,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.089163989165659
5199,FDY02,8.945,Regular,0.13688939621425336,Dairy,262.291,OUT010,1998,Medium,Tier 3,Grocery Store,10.955620086439762
5200,FDV15,10.3,Low Fat,0.13714919647309576,Meat,103.7648,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.101892005051106
5201,FDC34,16.0,Regular,0.15965787563363226,Snack Foods,155.2972,OUT045,2002,Medium,Tier 2,Supermarket Type1,15.733785277802538
5202,FDX10,6.385,Regular,0.11725870621972613,Snack Foods,34.3874,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.2946442232218285
5203,NCF19,13.0,Low Fat,0.03447825081942559,Household,47.9034,OUT013,1987,High,Tier 3,Supermarket Type1,8.355054728083648
5204,FDE17,20.1,Regular,0.05331658824736463,Frozen Foods,150.9366,OUT017,2007,Medium,Tier 2,Supermarket Type1,15.148367340680329
5205,FDJ08,11.1,Low Fat,0.10537115800119637,Fruits and Vegetables,189.2846,OUT018,2009,Medium,Tier 3,Supermarket Type2,15.369500833712593
5206,NCN53,5.175,Low Fat,0.02987933533134388,Health and Hygiene,35.4874,OUT013,1987,High,Tier 3,Supermarket Type1,7.2946442232218285
5207,FDC16,11.5,Regular,0.0,Dairy,88.254,OUT046,1997,Small,Tier 1,Supermarket Type1,10.909197410576422
5208,FDO15,16.75,Regular,0.008564659372534882,Meat,73.7038,OUT018,2009,Medium,Tier 3,Supermarket Type2,11.19799124263536
5209,FDQ23,6.55,Low Fat,0.024113968134784305,Breads,102.3332,OUT027,1985,Medium,Tier 3,Supermarket Type3,12.489336612626936
5210,DRF37,17.25,Low Fat,0.08089999363735473,Soft Drinks,261.591,OUT013,1987,High,Tier 3,Supermarket Type1,15.064732100355425
5211,FDN40,5.88,Low Fat,0.0829067009881196,Frozen Foods,155.3998,OUT035,2004,Small,Tier 2,Supermarket Type1,12.91302332392198
5212,FDN24,14.1,Low Fat,0.106806504911284,Baking Goods,54.2956,OUT027,1985,Medium,Tier 3,Supermarket Type3,10.942661415912928
5213,FDF16,7.3,Low Fat,0.0830715680413387,Frozen Foods,147.6076,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.815164636616146
5214,FDH27,7.075,Low Fat,0.056793908582644846,Dairy,143.0128,OUT049,1999,Medium,Tier 1,Supermarket Type1,10.478420988528072
5215,FDY52,6.365,Low Fat,0.0,Frozen Foods,59.7536,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.933078483419528
5216,NCH55,16.35,Low Fat,0.03392248498991133,Household,125.202,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.066088888117811
5217,NCH18,9.3,Low Fat,0.04368456704724634,Household,247.0802,OUT035,2004,Small,Tier 2,Supermarket Type1,10.709767771356145
5218,DRC01,5.92,Regular,0.019002332636014817,Soft Drinks,50.3692,OUT013,1987,High,Tier 3,Supermarket Type1,8.393032771508548
5219,NCO14,9.6,Low Fat,0.029207543470026055,Household,42.6086,OUT035,2004,Small,Tier 2,Supermarket Type1,5.115011519005066
5220,DRG39,14.15,Low Fat,0.041315627863266396,Dairy,52.0982,OUT046,1997,Small,Tier 1,Supermarket Type1,8.332740473378605
5221,DRK13,11.8,Low Fat,0.10891874364947603,Soft Drinks,198.2084,OUT013,1987,High,Tier 3,Supermarket Type1,15.563402594919358
5222,FDD41,6.765,Regular,0.08382361472010186,Frozen Foods,106.1306,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.870102667564362
5223,FDQ19,7.35,Regular,0.014194345930720607,Fruits and Vegetables,242.6512,OUT027,1985,Medium,Tier 3,Supermarket Type3,22.33426618953132
5224,FDX58,13.15,Low Fat,0.07069275865973301,Snack Foods,181.695,OUT010,1998,Medium,Tier 3,Grocery Store,8.189660774218476
5225,FDK40,7.035,Low Fat,0.02151057184972772,Frozen Foods,263.191,OUT027,1985,Medium,Tier 3,Supermarket Type3,18.733846828740067
5226,FDI52,18.7,Low Fat,0.10008986615550144,Frozen Foods,122.9072,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.883889616931423
5227,FDT28,13.3,Low Fat,0.06157783512894599,Frozen Foods,149.9708,OUT013,1987,High,Tier 3,Supermarket Type1,12.819175361087176
5228,FDH52,9.42,Regular,0.04320453162331624,Frozen Foods,61.5194,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.534946450859845
5229,FDZ38,17.6,Low Fat,0.007969179569301824,Dairy,170.4422,OUT046,1997,Small,Tier 1,Supermarket Type1,14.025591287164628
5230,FDF12,8.235,Low Fat,0.07963717930417503,Baking Goods,149.3076,OUT017,2007,Medium,Tier 2,Supermarket Type1,12.432163293804145
5231,NCE06,5.825,Low Fat,0.08713339629497154,Household,162.6894,OUT027,1985,Medium,Tier 3,Supermarket Type3,13.730615815291412
5232,FDO45,13.15,Regular,0.037307136317032474,Snack Foods,89.6856,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.892063791789965
5233,NCS18,12.65,Low Fat,0.04142666670917397,Household,106.3938,OUT045,2002,Medium,Tier 2,Supermarket Type1,15.538624448760647
5234,NCE54,20.7,Low Fat,0.026597538529738975,Household,73.2354,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.459106172298647
5235,FDB50,13.0,Low Fat,0.1431736012604402,Canned,76.7986,OUT045,2002,Medium,Tier 2,Supermarket Type1,13.835754792961545
5236,FDZ20,16.1,Low Fat,0.03379886550363684,Fruits and Vegetables,256.1356,OUT045,2002,Medium,Tier 2,Supermarket Type1,18.52603104427922
5237,FDB11,16.0,Low Fat,0.059184932784873155,Starchy Foods,226.2404,OUT045,2002,Medium,Tier 2,Supermarket Type1,16.781338405188137
5238,FDU22,12.35,Low Fat,0.0,Snack Foods,118.9124,OUT013,1987,High,Tier 3,Supermarket Type1,14.735872406029504
5239,FDY48,14.0,Low Fat,0.023552018946046062,Baking Goods,103.1332,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.489336612626936
5240,NCP30,20.5,Low Fat,0.032237245986979496,Household,40.0822,OUT035,2004,Small,Tier 2,Supermarket Type1,10.79233108978128
5241,FDD08,8.3,Low Fat,0.03473728914981039,Fruits and Vegetables,38.0506,OUT035,2004,Small,Tier 2,Supermarket Type1,8.099326266169363
5242,NCG42,19.2,Low Fat,0.04046218163536224,Household,130.131,OUT049,1999,Medium,Tier 1,Supermarket Type1,10.127201776921792
5243,NCT30,9.1,Low Fat,0.07765252330351609,Household,46.9718,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.475996279744137
5244,FDT37,14.15,Low Fat,0.03463407308301959,Canned,255.5014,OUT013,1987,High,Tier 3,Supermarket Type1,17.495268816261962
5245,FDU04,7.93,Low Fat,0.005541678496040149,Frozen Foods,122.1414,OUT049,1999,Medium,Tier 1,Supermarket Type1,14.299978157007729
5246,NCH30,17.1,Low Fat,0.06499534146677419,Household,114.386,OUT046,1997,Small,Tier 1,Supermarket Type1,10.75792384960252
5247,DRG37,16.2,Low Fat,0.019177241587217907,Soft Drinks,154.6972,OUT013,1987,High,Tier 3,Supermarket Type1,11.966967487862103
5248,FDS13,6.465,Low Fat,0.11734393215343837,Canned,264.7884,OUT046,1997,Small,Tier 1,Supermarket Type1,15.480499375175096
5249,FDQ47,7.155,Regular,0.15603875001472967,Breads,34.3874,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.75234484095687
5250,FDY26,20.6,Regular,0.030048736573049163,Dairy,212.6244,OUT035,2004,Small,Tier 2,Supermarket Type1,15.325216224649386
5251,FDB14,20.25,Regular,0.09816280991069612,Canned,94.612,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.673411580378794
5252,FDV45,16.75,Low Fat,0.07591628352987578,Snack Foods,189.5556,OUT019,1985,Small,Tier 1,Grocery Store,10.405142919858488
5253,FDR23,15.85,Low Fat,0.07892271486952666,Breads,177.437,OUT018,2009,Medium,Tier 3,Supermarket Type2,17.8065539977355
5254,NCS29,9.0,Low Fat,0.0671796431148577,Health and Hygiene,266.6884,OUT013,1987,High,Tier 3,Supermarket Type1,15.840639385985376
5255,FDK33,17.85,Low Fat,0.011118799412962618,Snack Foods,213.456,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.212173951415227
5256,FDW24,6.8,Low Fat,0.03663609609871717,Baking Goods,50.0034,OUT027,1985,Medium,Tier 3,Supermarket Type3,12.583945707470757
5257,FDR08,18.7,Low Fat,0.03713754968183719,Fruits and Vegetables,111.1886,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.266606637046737
5258,FDB45,20.85,Low Fat,0.021088117366330227,Fruits and Vegetables,104.9306,OUT013,1987,High,Tier 3,Supermarket Type1,13.199436002838432
5259,FDW32,18.35,Regular,0.09004028463069638,Fruits and Vegetables,83.9882,OUT013,1987,High,Tier 3,Supermarket Type1,10.633767950536061
5260,FDN21,18.6,Low Fat,0.07403184318455687,Snack Foods,162.2236,OUT035,2004,Small,Tier 2,Supermarket Type1,14.260799938339586
5261,FDH56,9.8,Regular,0.061852234109674165,Fruits and Vegetables,117.3492,OUT035,2004,Small,Tier 2,Supermarket Type1,9.325318913736147
5262,FDQ07,15.1,Regular,0.08392079998942689,Fruits and Vegetables,219.8456,OUT049,1999,Medium,Tier 1,Supermarket Type1,18.360308264989357
5263,FDU58,6.61,Regular,0.028462312967321494,Snack Foods,188.7898,OUT027,1985,Medium,Tier 3,Supermarket Type3,12.71981901500067
5264,FDK36,7.09,Low Fat,0.007183447152460266,Baking Goods,48.1034,OUT013,1987,High,Tier 3,Supermarket Type1,10.225779975292792
5265,NCG18,15.3,Low Fat,0.022609107013891905,Household,102.8332,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.04136811856133
5266,FDQ26,13.5,Regular,0.06536042734261018,Dairy,57.2562,OUT027,1985,Medium,Tier 3,Supermarket Type3,12.752655092323106
5267,DRL47,19.7,Low Fat,0.03782473634628681,Hard Drinks,127.5362,OUT027,1985,Medium,Tier 3,Supermarket Type3,10.022249127586015
5268,DRJ11,9.5,Low Fat,0.0,Hard Drinks,188.9872,OUT017,2007,Medium,Tier 2,Supermarket Type1,10.979605185078498
5269,FDB41,19.0,Regular,0.09322577348350869,Frozen Foods,48.6718,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.501883780868472
5270,NCA06,20.5,Low Fat,0.13390448001876468,Household,37.919,OUT046,1997,Small,Tier 1,Supermarket Type1,5.678393630911527
5271,NCZ41,19.85,Low Fat,0.06255394535663214,Health and Hygiene,125.2704,OUT045,2002,Medium,Tier 2,Supermarket Type1,12.862247252490844
5272,NCD54,21.1,Low Fat,0.028755597234476578,Household,145.7786,OUT017,2007,Medium,Tier 2,Supermarket Type1,11.304929063244888
5273,FDM34,19.0,Low Fat,0.06496432484530405,Snack Foods,132.9626,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.856505744551718
5274,FDL57,15.1,Regular,0.0648706459780099,Snack Foods,260.3304,OUT013,1987,High,Tier 3,Supermarket Type1,17.571072487425347
5275,NCD30,19.7,Low Fat,0.026473386071671944,Household,98.7726,OUT013,1987,High,Tier 3,Supermarket Type1,12.297162409736389
5276,FDH17,16.2,Regular,0.016516193668576092,Frozen Foods,97.3726,OUT046,1997,Small,Tier 1,Supermarket Type1,12.714329827129458
5277,FDD57,18.1,Low Fat,0.022148263355391325,Fruits and Vegetables,96.5094,OUT035,2004,Small,Tier 2,Supermarket Type1,11.005318640076535
5278,FDC58,10.195,Low Fat,0.04125054875776852,Snack Foods,42.5428,OUT018,2009,Medium,Tier 3,Supermarket Type2,9.578685349504376
5279,FDX47,6.55,Regular,0.03401907633605457,Breads,157.8288,OUT046,1997,Small,Tier 1,Supermarket Type1,13.597485117450312
5280,FDC50,15.85,Low Fat,0.12819507200837216,Canned,94.4094,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.261347562526133
5281,NCS53,14.5,Low Fat,0.08557515970649605,Health and Hygiene,157.3604,OUT027,1985,Medium,Tier 3,Supermarket Type3,18.1928797168484
5282,FDY13,12.1,Low Fat,0.029801619361023157,Canned,75.267,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.492662641549618
5283,FDP44,16.5,Regular,0.07668183827374753,Fruits and Vegetables,100.6332,OUT035,2004,Small,Tier 2,Supermarket Type1,11.54299719803829
5284,FDH60,19.7,Regular,0.13222063720985153,Baking Goods,197.311,OUT019,1985,Small,Tier 1,Grocery Store,7.323723408556804
5285,FDR02,16.7,Low Fat,0.03626771985717833,Dairy,109.1886,OUT010,1998,Medium,Tier 3,Grocery Store,6.058476382129179
5286,FDK48,7.445,Low Fat,0.03676576665959862,Baking Goods,76.7354,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.067210496358602
5287,FDO24,11.1,Low Fat,0.1859385302933787,Baking Goods,159.0604,OUT010,1998,Medium,Tier 3,Grocery Store,9.253305855147016
5288,FDE20,11.35,Regular,0.005510701156577076,Fruits and Vegetables,168.279,OUT013,1987,High,Tier 3,Supermarket Type1,13.34557639350881
5289,FDM04,9.195,Regular,0.04604412105139014,Frozen Foods,53.1666,OUT046,1997,Small,Tier 1,Supermarket Type1,9.161682947515981
5290,NCH07,13.15,Low Fat,0.1503560702513216,Household,160.4604,OUT019,1985,Small,Tier 1,Grocery Store,6.817894047383025
5291,DRP35,18.85,Low Fat,0.08697306517240815,Hard Drinks,127.3336,OUT046,1997,Small,Tier 1,Supermarket Type1,15.824703118299581
5292,FDO11,8.0,Regular,0.02981595072943586,Breads,250.3092,OUT046,1997,Small,Tier 1,Supermarket Type1,18.873816097548605
5293,NCM30,19.1,Low Fat,0.0651277906092082,Household,41.9796,OUT046,1997,Small,Tier 1,Supermarket Type1,8.886446567432298
5294,DRF27,8.93,Low Fat,0.02788717283759653,Dairy,152.234,OUT027,1985,Medium,Tier 3,Supermarket Type3,10.234262583890395
5295,NCR18,15.85,Low Fat,0.020183351870203987,Household,44.4112,OUT027,1985,Medium,Tier 3,Supermarket Type3,9.153743876860943
5296,FDS48,15.15,Low Fat,0.0272695158628011,Baking Goods,149.4708,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.674292613625244
5297,FDO32,6.36,Low Fat,0.11398117239099999,Fruits and Vegetables,46.506,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.673411580378794
5298,NCP05,19.6,Low Fat,0.025111660387334037,Health and Hygiene,151.7024,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.23456105673312
5299,FDF44,7.17,Regular,0.05773932169141742,Fruits and Vegetables,130.9968,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.901835170621666
5300,FDX56,17.1,Regular,0.07144537071734315,Fruits and Vegetables,209.0638,OUT046,1997,Small,Tier 1,Supermarket Type1,15.211931709409477
5301,FDE46,18.6,Low Fat,0.015571461072982842,Snack Foods,150.7366,OUT027,1985,Medium,Tier 3,Supermarket Type3,9.679218626453757
5302,FDQ09,7.235,Low Fat,0.05623920722118296,Snack Foods,113.2834,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.357785043358643
5303,NCB54,8.76,Low Fat,0.048800695542548324,Health and Hygiene,126.7336,OUT013,1987,High,Tier 3,Supermarket Type1,8.61400278727525
5304,NCV18,6.775,Low Fat,0.10004980637170649,Household,84.225,OUT035,2004,Small,Tier 2,Supermarket Type1,14.678414027298944
5305,NCG55,16.25,Low Fat,0.038457946359102206,Household,116.1176,OUT049,1999,Medium,Tier 1,Supermarket Type1,13.81020179613029
5306,FDV14,19.85,Low Fat,0.043527831878293094,Dairy,89.4856,OUT035,2004,Small,Tier 2,Supermarket Type1,10.178872068154757
5307,FDT31,19.75,Low Fat,0.012361219354278951,Fruits and Vegetables,189.9872,OUT013,1987,High,Tier 3,Supermarket Type1,15.579877627610404
5308,DRD12,6.96,Low Fat,0.07450442612688751,Soft Drinks,91.4146,OUT045,2002,Medium,Tier 2,Supermarket Type1,8.611010774951447
5309,FDZ40,8.935,Low Fat,0.039553769222412286,Frozen Foods,53.7298,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.402473761213148
5310,DRI11,8.26,Low Fat,0.055988690591488866,Hard Drinks,113.7834,OUT010,1998,Medium,Tier 3,Grocery Store,4.865527870988615
5311,FDP23,6.71,Low Fat,0.03503796804326226,Breads,218.3166,OUT045,2002,Medium,Tier 2,Supermarket Type1,12.513477516634346
5312,FDY02,8.945,Regular,0.08400042311405952,Dairy,263.491,OUT035,2004,Small,Tier 2,Supermarket Type1,12.255931044344997
5313,FDM03,12.65,Low Fat,0.0,Meat,107.8938,OUT046,1997,Small,Tier 1,Supermarket Type1,9.087042703120849
5314,FDF35,15.0,Low Fat,0.1434323624822291,Starchy Foods,107.3938,OUT049,1999,Medium,Tier 1,Supermarket Type1,9.087042703120849
5315,DRM37,15.35,Low Fat,0.09252729115922093,Soft Drinks,196.5768,OUT017,2007,Medium,Tier 2,Supermarket Type1,19.734829090825134
5316,NCV41,14.35,Low Fat,0.01692129199831835,Health and Hygiene,109.5228,OUT049,1999,Medium,Tier 1,Supermarket Type1,12.092718794041083
5317,NCK53,11.6,Low Fat,0.0,Health and Hygiene,100.8042,OUT027,1985,Medium,Tier 3,Supermarket Type3,15.142562255865602
5318,FDW23,5.765,Low Fat,0.0789762462826113,Baking Goods,37.0164,OUT045,2002,Medium,Tier 2,Supermarket Type1,8.14641643047582
5319,FDW12,8.315,Regular,0.034925522205537664,Baking Goods,143.3444,OUT013,1987,High,Tier 3,Supermarket Type1,11.687752054960445
5320,FDG44,6.13,Low Fat,0.09728243998360353,Fruits and Vegetables,53.8298,OUT035,2004,Small,Tier 2,Supermarket Type1,10.081553757086226
5321,FDJ36,14.5,Regular,0.1206551897368202,Baking Goods,104.1332,OUT035,2004,Small,Tier 2,Supermarket Type1,5.897005087299396
5322,FDX55,15.1,Low Fat,0.05373591376242492,Fruits and Vegetables,219.4166,OUT046,1997,Small,Tier 1,Supermarket Type1,18.26767143021896
5323,DRG13,17.25,Low Fat,0.036657461598318196,Soft Drinks,163.7526,OUT018,2009,Medium,Tier 3,Supermarket Type2,14.871573204923925
5324,NCD06,13.0,Low Fat,0.09462141720726995,Household,46.306,OUT013,1987,High,Tier 3,Supermarket Type1,8.875190764926856
5325,FDW22,9.695,Regular,0.02969831095635304,Snack Foods,222.0114,OUT027,1985,Medium,Tier 3,Supermarket Type3,18.37872383226399
5326,FDD33,12.85,Low Fat,0.10292841359384045,Fruits and Vegetables,233.2642,OUT045,2002,Medium,Tier 2,Supermarket Type1,15.80784660729401
5327,FDG24,7.975,Low Fat,0.014522419344848629,Baking Goods,82.325,OUT035,2004,Small,Tier 2,Supermarket Type1,11.001652644255635
5328,FDE05,10.895,Regular,0.03193853735650906,Frozen Foods,144.8102,OUT046,1997,Small,Tier 1,Supermarket Type1,14.521196427151636
5329,FDZ12,9.17,Low Fat,0.09801453519121014,Baking Goods,144.947,OUT046,1997,Small,Tier 1,Supermarket Type1,16.254283683296812
5330,FDX37,16.2,Low Fat,0.10029608585495828,Canned,101.47,OUT010,1998,Medium,Tier 3,Grocery Store,7.3648687854233525
5331,FDE44,14.65,Low Fat,0.15816174730130067,Fruits and Vegetables,47.6692,OUT035,2004,Small,Tier 2,Supermarket Type1,9.041120478756229
5332,FDS52,8.89,Low Fat,0.009539522720684692,Frozen Foods,102.5016,OUT019,1985,Small,Tier 1,Grocery Store,4.660105973631824
5333,FDO39,6.985,Regular,0.12920770971434317,Meat,184.7608,OUT018,2009,Medium,Tier 3,Supermarket Type2,15.930345119055508
5334,FDI32,17.7,Low Fat,0.0,Fruits and Vegetables,115.0834,OUT045,2002,Medium,Tier 2,Supermarket Type1,14.034610962504098
5335,FDV28,16.1,Regular,0.0,Frozen Foods,35.1558,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.97650627147351
5336,NCP53,14.75,Low Fat,0.03254113512857586,Health and Hygiene,237.2906,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.565267096223817
5337,NCN43,12.15,Low Fat,0.006747436762643216,Others,124.473,OUT049,1999,Medium,Tier 1,Supermarket Type1,10.719433631992008
5338,NCI31,20.0,Low Fat,0.13312549588458514,Others,36.419,OUT019,1985,Small,Tier 1,Grocery Store,4.789342674752188
5339,FDK55,18.5,Low Fat,0.025486388198846983,Meat,89.1172,OUT045,2002,Medium,Tier 2,Supermarket Type1,9.62682025505049
5340,FDC17,12.15,Low Fat,0.015428543552029956,Frozen Foods,211.2928,OUT017,2007,Medium,Tier 2,Supermarket Type1,17.15592102613706
5341,FDV28,16.1,Regular,0.14815979195541973,Frozen Foods,32.0558,OUT035,2004,Small,Tier 2,Supermarket Type1,10.061863172279608
5342,FDY26,20.6,Regular,0.03017493569331127,Dairy,212.9244,OUT018,2009,Medium,Tier 3,Supermarket Type2,13.645330286889841
5343,NCU06,17.6,Low Fat,0.07187660486149881,Household,228.801,OUT049,1999,Medium,Tier 1,Supermarket Type1,14.760360814029108
5344,FDV16,7.75,Regular,0.13558012204448414,Frozen Foods,35.4558,OUT019,1985,Small,Tier 1,Grocery Store,5.140333770914122
5345,FDY31,5.98,Low Fat,0.042725332103528545,Fruits and Vegetables,146.1418,OUT045,2002,Medium,Tier 2,Supermarket Type1,14.565267096223817
5346,DRE37,13.5,Low Fat,0.09017527234000251,Soft Drinks,190.9872,OUT049,1999,Medium,Tier 1,Supermarket Type1,14.155258235467802
5347,FDH33,12.85,Low Fat,0.11484752592726061,Snack Foods,42.7428,OUT035,2004,Small,Tier 2,Supermarket Type1,8.892063791789965
5348,FDA46,13.6,Low Fat,0.1111953506516548,Snack Foods,194.2136,OUT035,2004,Small,Tier 2,Supermarket Type1,13.62144971605785
5349,FDP12,9.8,Regular,0.044263981201885676,Baking Goods,35.9874,OUT035,2004,Small,Tier 2,Supermarket Type1,6.559990580989847
5350,FDJ09,15.0,Low Fat,0.056839223404101,Snack Foods,44.7744,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.789847106153072
5351,NCS54,13.6,Low Fat,0.009895646189672296,Household,177.837,OUT027,1985,Medium,Tier 3,Supermarket Type3,18.68947619135019
5352,FDJ33,8.895,Regular,0.0842441538402215,Snack Foods,121.173,OUT027,1985,Medium,Tier 3,Supermarket Type3,13.727083369595189
5353,FDF32,16.35,Low Fat,0.10791545481933834,Fruits and Vegetables,198.2426,OUT010,1998,Medium,Tier 3,Grocery Store,9.24811902342394
5354,FDN24,14.1,Low Fat,0.18091777945943555,Baking Goods,54.3956,OUT019,1985,Small,Tier 1,Grocery Store,6.486979853927074
